TF	Targets	Key	Mode
L3MBTL1	MYC	L3MBTL1_MYC	unknown
L3MBTL1	RUNX1	L3MBTL1_RUNX1	unknown
LCOR	CDH1	LCOR_CDH1	unknown
LCOR	CDKN1A	LCOR_CDKN1A	unknown
LDB1	BMP7	LDB1_BMP7	unknown
LDB1	TCF3	LDB1_TCF3	unknown
LEF1	AR	LEF1_AR	unknown
LEF1	BIRC5	LEF1_BIRC5	unknown
LEF1	CCL7	LEF1_CCL7	unknown
LEF1	CCND1	LEF1_CCND1	unknown
LEF1	CD1D	LEF1_CD1D	unknown
LEF1	CEBPA	LEF1_CEBPA	unknown
LEF1	CHGA	LEF1_CHGA	unknown
LEF1	CLDN2	LEF1_CLDN2	unknown
LEF1	CTLA4	LEF1_CTLA4	unknown
LEF1	CTNNB1	LEF1_CTNNB1	unknown
LEF1	CYLD	LEF1_CYLD	unknown
LEF1	DSG4	LEF1_DSG4	unknown
LEF1	EDA	LEF1_EDA	unknown
LEF1	ELANE	LEF1_ELANE	unknown
LEF1	ESR1	LEF1_ESR1	unknown
LEF1	HERC2	LEF1_HERC2	unknown
LEF1	MITF	LEF1_MITF	unknown
LEF1	MMP7	LEF1_MMP7	unknown
LEF1	MYC	LEF1_MYC	unknown
LEF1	MYCBP	LEF1_MYCBP	unknown
LEF1	NRCAM	LEF1_NRCAM	unknown
LEF1	NT5E	LEF1_NT5E	unknown
LEF1	OCA2	LEF1_OCA2	unknown
LEF1	PRL	LEF1_PRL	unknown
LEF1	RAG2	LEF1_RAG2	unknown
LEF1	SKP2	LEF1_SKP2	unknown
LEF1	SNAI2	LEF1_SNAI2	unknown
LEF1	TCF3	LEF1_TCF3	unknown
LEF1	TCF4	LEF1_TCF4	unknown
LHX2	POU1F1	LHX2_POU1F1	unknown
LHX2	PRL	LHX2_PRL	unknown
LHX2	TSHB	LHX2_TSHB	unknown
LHX3	FSHB	LHX3_FSHB	unknown
LHX4	POU1F1	LHX4_POU1F1	unknown
LIMD1	HIF1A	LIMD1_HIF1A	unknown
LIN28A	CCND1	LIN28A_CCND1	unknown
LIN28A	CDC25A	LIN28A_CDC25A	unknown
LMO2	ANGPT2	LMO2_ANGPT2	unknown
LMO2	CDH1	LMO2_CDH1	unknown
LMO2	ELK1	LMO2_ELK1	unknown
LMO2	ERG	LMO2_ERG	unknown
LMO2	FGF2	LMO2_FGF2	unknown
LMO2	GYPA	LMO2_GYPA	unknown
LMO2	LEF1	LMO2_LEF1	unknown
LMO2	LYL1	LMO2_LYL1	unknown
LMO2	NFATC1	LMO2_NFATC1	unknown
LMO2	ZEB1	LMO2_ZEB1	unknown
LMO3	ASCL1	LMO3_ASCL1	unknown
LMO3	HES1	LMO3_HES1	unknown
LMO4	BMP7	LMO4_BMP7	unknown
LMO4	BRCA1	LMO4_BRCA1	unknown
LMO4	DLG4	LMO4_DLG4	unknown
LMO4	ESR1	LMO4_ESR1	unknown
LMO4	MTA1	LMO4_MTA1	unknown
LMX1B	CD2AP	LMX1B_CD2AP	unknown
LMX1B	COL4A1	LMX1B_COL4A1	unknown
LMX1B	COL4A4	LMX1B_COL4A4	unknown
LMX1B	NLRP2	LMX1B_NLRP2	unknown
LMX1B	NPHS2	LMX1B_NPHS2	unknown
LMX1B	TCF3	LMX1B_TCF3	unknown
LRF	COMP	LRF_COMP	unknown
LRRFIP1	EGFR	LRRFIP1_EGFR	unknown
LRRFIP1	TNF	LRRFIP1_TNF	unknown
LYL1	ANGPT2	LYL1_ANGPT2	unknown
LYL1	ERG	LYL1_ERG	unknown
LYL1	NFKB1	LYL1_NFKB1	unknown
LYL1	STMN1	LYL1_STMN1	unknown
MAF	CCND2	MAF_CCND2	unknown
MAF	GCLC	MAF_GCLC	unknown
MAF	IL4	MAF_IL4	unknown
MAF	IL5	MAF_IL5	unknown
MAF	ITGB7	MAF_ITGB7	unknown
MAF	MMP13	MAF_MMP13	unknown
MAFA	INS	MAFA_INS	unknown
MAFA	PC	MAFA_PC	unknown
MAFB	CCND2	MAFB_CCND2	unknown
MAFF	OXTR	MAFF_OXTR	unknown
MAFG	MLH1	MAFG_MLH1	unknown
MAFG	NQO1	MAFG_NQO1	unknown
MAFK	NQO1	MAFK_NQO1	unknown
MAL	MMP9	MAL_MMP9	unknown
MAL	MYL9	MAL_MYL9	unknown
MAML1	EGR1	MAML1_EGR1	unknown
MAML1	HEY1	MAML1_HEY1	unknown
MAML1	TNFRSF12A	MAML1_TNFRSF12A	unknown
MAX	BRD7	MAX_BRD7	unknown
MAX	FASLG	MAX_FASLG	unknown
MAX	MYC	MAX_MYC	unknown
MAX	ODC1	MAX_ODC1	unknown
MAX	TERT	MAX_TERT	unknown
MAZ	CD4	MAZ_CD4	unknown
MAZ	CLCNKA	MAZ_CLCNKA	unknown
MAZ	HRAS	MAZ_HRAS	unknown
MAZ	HTR1A	MAZ_HTR1A	unknown
MAZ	MMP1	MAZ_MMP1	unknown
MAZ	MMP14	MAZ_MMP14	unknown
MAZ	MMP9	MAZ_MMP9	unknown
MAZ	TSG101	MAZ_TSG101	unknown
MBD1	ABCB1	MBD1_ABCB1	unknown
MBD1	ALOX5	MBD1_ALOX5	unknown
MBD1	IGF2	MBD1_IGF2	unknown
MBD1	IRF8	MBD1_IRF8	unknown
MBD1	MGMT	MBD1_MGMT	unknown
MBD1	SETDB1	MBD1_SETDB1	unknown
MBD2	ALOX5	MBD2_ALOX5	unknown
MBD2	ADGRB1	MBD2_ADGRB1	unknown
MBD2	CHD4	MBD2_CHD4	unknown
MBD2	DAPK1	MBD2_DAPK1	unknown
MBD2	GSTP1	MBD2_GSTP1	unknown
MBD2	KLK10	MBD2_KLK10	unknown
MBD2	MSH2	MBD2_MSH2	unknown
MBD2	MYOG	MBD2_MYOG	unknown
MBD2	NANOG	MBD2_NANOG	unknown
MBD2	POU5F1	MBD2_POU5F1	unknown
MCM2	SNF8	MCM2_SNF8	unknown
MCM5	STAT1	MCM5_STAT1	unknown
MDM2	DNMT3A	MDM2_DNMT3A	unknown
MDM4	TP53	MDM4_TP53	unknown
MECP2	ABCB1	MECP2_ABCB1	unknown
MECP2	ALOX5	MECP2_ALOX5	unknown
MECP2	CCND1	MECP2_CCND1	unknown
MECP2	CDKL5	MECP2_CDKL5	unknown
MECP2	DLX5	MECP2_DLX5	unknown
MECP2	ESR1	MECP2_ESR1	unknown
MECP2	GAD1	MECP2_GAD1	unknown
MECP2	IGFBP3	MECP2_IGFBP3	unknown
MECP2	MGMT	MECP2_MGMT	unknown
MECP2	RELN	MECP2_RELN	unknown
MECP2	TFF1	MECP2_TFF1	unknown
MED1	AR	MED1_AR	unknown
MED1	AURKA	MED1_AURKA	unknown
MED1	SULT2A1	MED1_SULT2A1	unknown
MED1	UBE2C	MED1_UBE2C	unknown
MED1	VDR	MED1_VDR	unknown
MED15	NCF2	MED15_NCF2	unknown
MED23	KISS1	MED23_KISS1	unknown
MED23	TXNIP	MED23_TXNIP	unknown
MEF2A	COX6A1	MEF2A_COX6A1	unknown
MEF2A	JUN	MEF2A_JUN	unknown
MEF2A	MAPK14	MEF2A_MAPK14	unknown
MEF2A	MAPK7	MEF2A_MAPK7	unknown
MEF2A	MEF2A	MEF2A_MEF2A	unknown
MEF2A	MMP10	MEF2A_MMP10	unknown
MEF2A	NRF1	MEF2A_NRF1	unknown
MEF2A	PPARGC1A	MEF2A_PPARGC1A	unknown
MEF2A	SLC2A4	MEF2A_SLC2A4	unknown
MEF2A	SOST	MEF2A_SOST	unknown
MEF2A	TNNI3	MEF2A_TNNI3	unknown
MEF2B	BCL6	MEF2B_BCL6	unknown
MEF2C	CDKL5	MEF2C_CDKL5	unknown
MEF2C	CPT1B	MEF2C_CPT1B	unknown
MEF2C	JUN	MEF2C_JUN	unknown
MEF2C	MAPK7	MEF2C_MAPK7	unknown
MEF2C	MECP2	MEF2C_MECP2	unknown
MEF2C	NR4A1	MEF2C_NR4A1	unknown
MEF2C	SOST	MEF2C_SOST	unknown
MEF2C	VEGFA	MEF2C_VEGFA	unknown
MEF2D	ATF3	MEF2D_ATF3	unknown
MEF2D	ATM	MEF2D_ATM	unknown
MEF2D	CD14	MEF2D_CD14	unknown
MEF2D	HDAC7	MEF2D_HDAC7	unknown
MEF2D	JUN	MEF2D_JUN	unknown
MEF2D	SOST	MEF2D_SOST	unknown
MEIS1	AR	MEIS1_AR	unknown
MEIS1	ITGA9	MEIS1_ITGA9	unknown
MEIS1	PF4	MEIS1_PF4	unknown
MEIS1	SOX3	MEIS1_SOX3	unknown
MEIS2	IL17RB	MEIS2_IL17RB	unknown
MEN1	BRCA1	MEN1_BRCA1	unknown
MEN1	CASP8	MEN1_CASP8	unknown
MEN1	CDKN1B	MEN1_CDKN1B	unknown
MEN1	CDKN2C	MEN1_CDKN2C	unknown
MEN1	GAST	MEN1_GAST	unknown
MEN1	GATA3	MEN1_GATA3	unknown
MEN1	JUND	MEN1_JUND	unknown
MEN1	PRL	MEN1_PRL	unknown
MEN1	RAD51	MEN1_RAD51	unknown
MEN1	RAD51AP1	MEN1_RAD51AP1	unknown
MEN1	TERT	MEN1_TERT	unknown
MITF	ACP5	MITF_ACP5	unknown
MITF	BCL2A1	MITF_BCL2A1	unknown
MITF	BEST1	MITF_BEST1	unknown
MITF	BIRC7	MITF_BIRC7	unknown
MITF	CDK2	MITF_CDK2	unknown
MITF	CTSK	MITF_CTSK	unknown
MITF	DCT	MITF_DCT	unknown
MITF	FOS	MITF_FOS	unknown
MITF	GPNMB	MITF_GPNMB	unknown
MITF	HERC2	MITF_HERC2	unknown
MITF	HIF1A	MITF_HIF1A	unknown
MITF	HOXB4	MITF_HOXB4	unknown
MITF	KCNMA1	MITF_KCNMA1	unknown
MITF	KIT	MITF_KIT	unknown
MITF	MC1R	MITF_MC1R	unknown
MITF	MET	MITF_MET	unknown
MITF	MLANA	MITF_MLANA	unknown
MITF	OCA2	MITF_OCA2	unknown
MITF	PMEL	MITF_PMEL	unknown
MITF	PPARGC1A	MITF_PPARGC1A	unknown
MITF	PRKCB	MITF_PRKCB	unknown
MITF	SERPINF1	MITF_SERPINF1	unknown
MITF	TRAP	MITF_TRAP	unknown
MITF	TRPM1	MITF_TRPM1	unknown
MITF	TYR	MITF_TYR	unknown
MITF	TYRP1	MITF_TYRP1	unknown
MKL1	COL1A1	MKL1_COL1A1	unknown
MKL1	SCAI	MKL1_SCAI	unknown
MKL1	SRF	MKL1_SRF	unknown
MKL1	TAGLN	MKL1_TAGLN	unknown
MLL2	HOXC6	MLL2_HOXC6	unknown
MLL3	HOXC6	MLL3_HOXC6	unknown
MLL4	COX1	MLL4_COX1	unknown
MLLT10	BAX	MLLT10_BAX	unknown
MLLT10	CDKN1A	MLLT10_CDKN1A	unknown
MLLT10	MDM2	MLLT10_MDM2	unknown
MLLT3	BAX	MLLT3_BAX	unknown
MLLT3	CDKN1A	MLLT3_CDKN1A	unknown
MLLT3	MDM2	MLLT3_MDM2	unknown
MLLT3	SCNN1A	MLLT3_SCNN1A	unknown
MLX	ODC1	MLX_ODC1	unknown
MLXIPL	TXNIP	MLXIPL_TXNIP	unknown
MSC	CDC25A	MSC_CDC25A	unknown
MSC	CDC6	MSC_CDC6	unknown
MSC	CTLA4	MSC_CTLA4	unknown
MSC	DKK1	MSC_DKK1	unknown
MSC	FOXP3	MSC_FOXP3	unknown
MSC	IFNG	MSC_IFNG	unknown
MSC	IL10	MSC_IL10	unknown
MSC	IL2RA	MSC_IL2RA	unknown
MSC	LTA	MSC_LTA	unknown
MSC	MCM7	MSC_MCM7	unknown
MSC	MMP2	MSC_MMP2	unknown
MSX1	CGA	MSX1_CGA	unknown
MSX1	DKK1	MSX1_DKK1	unknown
MSX1	DLK1	MSX1_DLK1	unknown
MSX1	HEY1	MSX1_HEY1	unknown
MSX1	NOTCH3	MSX1_NOTCH3	unknown
MSX1	ZHX2	MSX1_ZHX2	unknown
MSX2	ABCG2	MSX2_ABCG2	unknown
MSX2	BCL2	MSX2_BCL2	unknown
MSX2	BGLAP	MSX2_BGLAP	unknown
MSX2	CDH2	MSX2_CDH2	unknown
MSX2	IBSP	MSX2_IBSP	unknown
MSX2	NKX3-1	MSX2_NKX3-1	unknown
MSX2	SOD1	MSX2_SOD1	unknown
MTA1	ALOX15	MTA1_ALOX15	unknown
MTA1	ARNTL	MTA1_ARNTL	unknown
MTA1	BCAS3	MTA1_BCAS3	unknown
MTA1	BCL2L1	MTA1_BCL2L1	unknown
MTA1	BRCA1	MTA1_BRCA1	unknown
MTA1	CDH1	MTA1_CDH1	unknown
MTA1	CDKN2A	MTA1_CDKN2A	unknown
MTA1	EGFR	MTA1_EGFR	unknown
MTA1	EPHA2	MTA1_EPHA2	unknown
MTA1	ESR1	MTA1_ESR1	unknown
MTA1	HDAC1	MTA1_HDAC1	unknown
MTA1	ITGB3BP	MTA1_ITGB3BP	unknown
MTA1	MMP9	MTA1_MMP9	unknown
MTA1	MNAT1	MTA1_MNAT1	unknown
MTA1	MTA3	MTA1_MTA3	unknown
MTA1	MYC	MTA1_MYC	unknown
MTA1	NOS2	MTA1_NOS2	unknown
MTA1	PTEN	MTA1_PTEN	unknown
MTA1	RNF144A	MTA1_RNF144A	unknown
MTA1	SMAD7	MTA1_SMAD7	unknown
MTA1	SNAI1	MTA1_SNAI1	unknown
MTA1	SNAI2	MTA1_SNAI2	unknown
MTA1	SUMO2	MTA1_SUMO2	unknown
MTA1	TFF1	MTA1_TFF1	unknown
MTA2	CDH1	MTA2_CDH1	unknown
MTA2	FSHR	MTA2_FSHR	unknown
MTA3	CGB5	MTA3_CGB5	unknown
MTA3	SNAI1	MTA3_SNAI1	unknown
MTF1	ACO1	MTF1_ACO1	unknown
MTF1	GCLC	MTF1_GCLC	unknown
MTF1	MCAT	MTF1_MCAT	unknown
MTF1	PGF	MTF1_PGF	unknown
MTF1	PRNP	MTF1_PRNP	unknown
MTF1	SNCB	MTF1_SNCB	unknown
MTF1	SOD1	MTF1_SOD1	unknown
MXD1	ODC1	MXD1_ODC1	unknown
MXD1	PTEN	MXD1_PTEN	unknown
MXD1	TERT	MXD1_TERT	unknown
MXD4	ODC1	MXD4_ODC1	unknown
MZF1	PADI1	MZF1_PADI1	unknown
MXI1	MYC	MXI1_MYC	unknown
MXI1	MYCN	MXI1_MYCN	unknown
MYB	ANPEP	MYB_ANPEP	unknown
MYB	BCL2	MYB_BCL2	unknown
MYB	CCNA1	MYB_CCNA1	unknown
MYB	CD34	MYB_CD34	unknown
MYB	CD4	MYB_CD4	unknown
MYB	CDO1	MYB_CDO1	unknown
MYB	CEBPA	MYB_CEBPA	unknown
MYB	CLEC4G	MYB_CLEC4G	unknown
MYB	COL1A1	MYB_COL1A1	unknown
MYB	COL1A2	MYB_COL1A2	unknown
MYB	CSF3R	MYB_CSF3R	unknown
MYB	CTSG	MYB_CTSG	unknown
MYB	DHRS2	MYB_DHRS2	unknown
MYB	ELANE	MYB_ELANE	unknown
MYB	ERBB2	MYB_ERBB2	unknown
MYB	GATA3	MYB_GATA3	unknown
MYB	GSTM1	MYB_GSTM1	unknown
MYB	HRH1	MYB_HRH1	unknown
MYB	ICAM1	MYB_ICAM1	unknown
MYB	IL15	MYB_IL15	unknown
MYB	IL7	MYB_IL7	unknown
MYB	KLF1	MYB_KLF1	unknown
MYB	LCK	MYB_LCK	unknown
MYB	LMO2	MYB_LMO2	unknown
MYB	MAT2A	MYB_MAT2A	unknown
MYB	MYB	MYB_MYB	unknown
MYB	MYC	MYB_MYC	unknown
MYB	MZF1	MYB_MZF1	unknown
MYB	NMU	MYB_NMU	unknown
MYB	NR3C1	MYB_NR3C1	unknown
MYB	PDCD4	MYB_PDCD4	unknown
MYB	RAG2	MYB_RAG2	unknown
MYB	SIM2	MYB_SIM2	unknown
MYB	SP3	MYB_SP3	unknown
MYB	TK1	MYB_TK1	unknown
MYB	WAS	MYB_WAS	unknown
MYB	WT1	MYB_WT1	unknown
MYBBP1A	SFTPB	MYBBP1A_SFTPB	unknown
MYBL1	DHRS2	MYBL1_DHRS2	unknown
MYBL1	NCL	MYBL1_NCL	unknown
MYBL2	CCNA1	MYBL2_CCNA1	unknown
MYBL2	CCND1	MYBL2_CCND1	unknown
MYBL2	COL1A1	MYBL2_COL1A1	unknown
MYBL2	MYBL2	MYBL2_MYBL2	unknown
MYBL2	MYC	MYBL2_MYC	unknown
MYBL2	NCL	MYBL2_NCL	unknown
MYBL2	PSG1	MYBL2_PSG1	unknown
MYBL2	SP1	MYBL2_SP1	unknown
MYC	ASS1	MYC_ASS1	unknown
MYC	ATF3	MYC_ATF3	unknown
MYC	AXIN2	MYC_AXIN2	unknown
MYC	BAG2	MYC_BAG2	unknown
MYC	BCL2	MYC_BCL2	unknown
MYC	BMI1	MYC_BMI1	unknown
MYC	BRD7	MYC_BRD7	unknown
MYC	CAD	MYC_CAD	unknown
MYC	CBFB	MYC_CBFB	unknown
MYC	CCNA2	MYC_CCNA2	unknown
MYC	CCNB1	MYC_CCNB1	unknown
MYC	CCND1	MYC_CCND1	unknown
MYC	CCND2	MYC_CCND2	unknown
MYC	CCNE1	MYC_CCNE1	unknown
MYC	PROM1	MYC_PROM1	unknown
MYC	CD33	MYC_CD33	unknown
MYC	CD38	MYC_CD38	unknown
MYC	CDC25C	MYC_CDC25C	unknown
MYC	CDC34	MYC_CDC34	unknown
MYC	CDCA7	MYC_CDCA7	unknown
MYC	CDH3	MYC_CDH3	unknown
MYC	CDK2	MYC_CDK2	unknown
MYC	CDK4	MYC_CDK4	unknown
MYC	CDK6	MYC_CDK6	unknown
MYC	CDKN1A	MYC_CDKN1A	unknown
MYC	CEBPA	MYC_CEBPA	unknown
MYC	CFLAR	MYC_CFLAR	unknown
MYC	CHEK1	MYC_CHEK1	unknown
MYC	CHEK2	MYC_CHEK2	unknown
MYC	CREBBP	MYC_CREBBP	unknown
MYC	CXCR4	MYC_CXCR4	unknown
MYC	CYP3A4	MYC_CYP3A4	unknown
MYC	DDX18	MYC_DDX18	unknown
MYC	DKK1	MYC_DKK1	unknown
MYC	EBNA1BP2	MYC_EBNA1BP2	unknown
MYC	EP300	MYC_EP300	unknown
MYC	FASLG	MYC_FASLG	unknown
MYC	FMR1	MYC_FMR1	unknown
MYC	FOXM1	MYC_FOXM1	unknown
MYC	FTH1P18	MYC_FTH1P18	unknown
MYC	FUT3	MYC_FUT3	unknown
MYC	GATA1	MYC_GATA1	unknown
MYC	GATA4	MYC_GATA4	unknown
MYC	HDAC2	MYC_HDAC2	unknown
MYC	HLA-A	MYC_HLA-A	unknown
MYC	HLA-B	MYC_HLA-B	unknown
MYC	HLA-C	MYC_HLA-C	unknown
MYC	HLA-E	MYC_HLA-E	unknown
MYC	HLA-F	MYC_HLA-F	unknown
MYC	HLA-G	MYC_HLA-G	unknown
MYC	HNRNPA1	MYC_HNRNPA1	unknown
MYC	HNRNPA2B1	MYC_HNRNPA2B1	unknown
MYC	HSPA4	MYC_HSPA4	unknown
MYC	ID2	MYC_ID2	unknown
MYC	IER3	MYC_IER3	unknown
MYC	IFNA1	MYC_IFNA1	unknown
MYC	IGF2BP1	MYC_IGF2BP1	unknown
MYC	IGK	MYC_IGK	unknown
MYC	IL6	MYC_IL6	unknown
MYC	IPO7	MYC_IPO7	unknown
MYC	JUNB	MYC_JUNB	unknown
MYC	KRAS	MYC_KRAS	unknown
MYC	LDHA	MYC_LDHA	unknown
MYC	MAPK1	MYC_MAPK1	unknown
MYC	MME	MYC_MME	unknown
MYC	MST1	MYC_MST1	unknown
MYC	MTDH	MYC_MTDH	unknown
MYC	NDRG1	MYC_NDRG1	unknown
MYC	NFE2	MYC_NFE2	unknown
MYC	NOL7	MYC_NOL7	unknown
MYC	ODC1	MYC_ODC1	unknown
MYC	PCNA	MYC_PCNA	unknown
MYC	PGK1	MYC_PGK1	unknown
MYC	PMAIP1	MYC_PMAIP1	unknown
MYC	PRDX3	MYC_PRDX3	unknown
MYC	PRODH	MYC_PRODH	unknown
MYC	PTBP1	MYC_PTBP1	unknown
MYC	RCC1	MYC_RCC1	unknown
MYC	SART3	MYC_SART3	unknown
MYC	SFRP1	MYC_SFRP1	unknown
MYC	SHMT1	MYC_SHMT1	unknown
MYC	SRSF1	MYC_SRSF1	unknown
MYC	ST3GAL1	MYC_ST3GAL1	unknown
MYC	ST3GAL3	MYC_ST3GAL3	unknown
MYC	ST3GAL4	MYC_ST3GAL4	unknown
MYC	SURF1	MYC_SURF1	unknown
MYC	SURF2	MYC_SURF2	unknown
MYC	TERT	MYC_TERT	unknown
MYC	TFAM	MYC_TFAM	unknown
MYC	TFAP4	MYC_TFAP4	unknown
MYC	TFRC	MYC_TFRC	unknown
MYC	TLX1	MYC_TLX1	unknown
MYC	TNFRSF10B	MYC_TNFRSF10B	unknown
MYC	TOP1MT	MYC_TOP1MT	unknown
MYC	TP53	MYC_TP53	unknown
MYC	TP73	MYC_TP73	unknown
MYC	UBE2C	MYC_UBE2C	unknown
MYC	VEGFA	MYC_VEGFA	unknown
MYC	WRN	MYC_WRN	unknown
MYC	XPO1	MYC_XPO1	unknown
MYCN	ABCB1	MYCN_ABCB1	unknown
MYCN	ABCC1	MYCN_ABCC1	unknown
MYCN	BAX	MYCN_BAX	unknown
MYCN	BIRC5	MYCN_BIRC5	unknown
MYCN	BMI1	MYCN_BMI1	unknown
MYCN	CD44	MYCN_CD44	unknown
MYCN	CDKN1A	MYCN_CDKN1A	unknown
MYCN	CDKN1B	MYCN_CDKN1B	unknown
MYCN	CIITA	MYCN_CIITA	unknown
MYCN	CLU	MYCN_CLU	unknown
MYCN	CTSD	MYCN_CTSD	unknown
MYCN	DDB1	MYCN_DDB1	unknown
MYCN	DKK3	MYCN_DKK3	unknown
MYCN	EFNB3	MYCN_EFNB3	unknown
MYCN	GRHL1	MYCN_GRHL1	unknown
MYCN	HDAC2	MYCN_HDAC2	unknown
MYCN	HLA-A	MYCN_HLA-A	unknown
MYCN	HLA-B	MYCN_HLA-B	unknown
MYCN	HLA-C	MYCN_HLA-C	unknown
MYCN	HLA-E	MYCN_HLA-E	unknown
MYCN	HLA-F	MYCN_HLA-F	unknown
MYCN	HLA-G	MYCN_HLA-G	unknown
MYCN	HMGA1	MYCN_HMGA1	unknown
MYCN	ID2	MYCN_ID2	unknown
MYCN	IFNG	MYCN_IFNG	unknown
MYCN	LRRN3	MYCN_LRRN3	unknown
MYCN	MCM10	MYCN_MCM10	unknown
MYCN	MCM2	MYCN_MCM2	unknown
MYCN	MCM3	MYCN_MCM3	unknown
MYCN	MCM4	MYCN_MCM4	unknown
MYCN	MCM5	MYCN_MCM5	unknown
MYCN	MCM6	MYCN_MCM6	unknown
MYCN	MCM7	MYCN_MCM7	unknown
MYCN	MCM8	MYCN_MCM8	unknown
MYCN	MDM2	MYCN_MDM2	unknown
MYCN	MIR202	MYCN_MIR202	unknown
MYCN	MXI1	MYCN_MXI1	unknown
MYCN	MYBL2	MYCN_MYBL2	unknown
MYCN	NDRG1	MYCN_NDRG1	unknown
MYCN	NES	MYCN_NES	unknown
MYCN	NGFR	MYCN_NGFR	unknown
MYCN	NTRK1	MYCN_NTRK1	unknown
MYCN	SKP2	MYCN_SKP2	unknown
MYCN	TP53	MYCN_TP53	unknown
MYCN	TP53INP1	MYCN_TP53INP1	unknown
MYF6	ACACB	MYF6_ACACB	unknown
MYOCD	ACTG2	MYOCD_ACTG2	unknown
MYOD1	ACACB	MYOD1_ACACB	unknown
MYOD1	HBEGF	MYOD1_HBEGF	unknown
MYOD1	SLC9A2	MYOD1_SLC9A2	unknown
MYOG	ACACB	MYOG_ACACB	unknown
MYOG	MYEF2	MYOG_MYEF2	unknown
MZF1	BLMH	MZF1_BLMH	unknown
MZF1	CD34	MZF1_CD34	unknown
MZF1	CDH2	MZF1_CDH2	unknown
MZF1	MMP2	MZF1_MMP2	unknown
MZF1	PIK3R3	MZF1_PIK3R3	unknown
MZF1	TERT	MZF1_TERT	unknown
NAB1	MSLN	NAB1_MSLN	unknown
NAB2	BCAR1	NAB2_BCAR1	unknown
NAB2	RBL2	NAB2_RBL2	unknown
NANOG	AFP	NANOG_AFP	unknown
NANOG	CCND1	NANOG_CCND1	unknown
NANOG	CDC25A	NANOG_CDC25A	unknown
NANOG	CDK6	NANOG_CDK6	unknown
NANOG	CDX2	NANOG_CDX2	unknown
NANOG	CGA	NANOG_CGA	unknown
NANOG	DKK1	NANOG_DKK1	unknown
NANOG	FGF4	NANOG_FGF4	unknown
NANOG	KDR	NANOG_KDR	unknown
NANOG	GATA2	NANOG_GATA2	unknown
NANOG	GATA4	NANOG_GATA4	unknown
NANOG	GATA6	NANOG_GATA6	unknown
NANOG	GDF3	NANOG_GDF3	unknown
NANOG	KLF2	NANOG_KLF2	unknown
NANOG	L1TD1	NANOG_L1TD1	unknown
NANOG	LAMB1	NANOG_LAMB1	unknown
NANOG	LXN	NANOG_LXN	unknown
NANOG	MTF2	NANOG_MTF2	unknown
NANOG	NODAL	NANOG_NODAL	unknown
NANOG	POU5F1	NANOG_POU5F1	unknown
NANOG	SEMA6A	NANOG_SEMA6A	unknown
NANOG	SOX1	NANOG_SOX1	unknown
NANOG	YES1	NANOG_YES1	unknown
NCOA1	CDKN1A	NCOA1_CDKN1A	unknown
NCOA1	EPO	NCOA1_EPO	unknown
NCOA2	AR	NCOA2_AR	unknown
NCOA3	BCL2	NCOA3_BCL2	unknown
NCOA3	BRCA1	NCOA3_BRCA1	unknown
NCOA3	EPO	NCOA3_EPO	unknown
NCOA3	ERBB2	NCOA3_ERBB2	unknown
NCOA3	MMP10	NCOA3_MMP10	unknown
NCOA3	MMP7	NCOA3_MMP7	unknown
NCOA3	PLAC1	NCOA3_PLAC1	unknown
NCOA4	AR	NCOA4_AR	unknown
NCOA4	KLK3	NCOA4_KLK3	unknown
NCOA4	TFF1	NCOA4_TFF1	unknown
NCOA6	CYP2C9	NCOA6_CYP2C9	unknown
NCOA6	CYP3A4	NCOA6_CYP3A4	unknown
NCOA6	FOS	NCOA6_FOS	unknown
NCOA6	HSF1	NCOA6_HSF1	unknown
NCOR1	AR	NCOR1_AR	unknown
NCOR1	ESR1	NCOR1_ESR1	unknown
NCOR1	G0S2	NCOR1_G0S2	unknown
NCOR1	IGF1	NCOR1_IGF1	unknown
NCOR1	IGFBP3	NCOR1_IGFBP3	unknown
NCOR1	PPARG	NCOR1_PPARG	unknown
NCOR1	SNAI2	NCOR1_SNAI2	unknown
NCOR2	AR	NCOR2_AR	unknown
NCOR2	IGF1	NCOR2_IGF1	unknown
NCOR2	MYCN	NCOR2_MYCN	unknown
NCOR2	NR1I2	NCOR2_NR1I2	unknown
NCOR2	PCK2	NCOR2_PCK2	unknown
NEAT1	CXCL8	NEAT1_CXCL8	unknown
NELFB	TFF1	NELFB_TFF1	unknown
NELFCD	CCND1	NELFCD_CCND1	unknown
NELFCD	CDKN1A	NELFCD_CDKN1A	unknown
NELFCD	CTNNB1	NELFCD_CTNNB1	unknown
NEUROD1	INS	NEUROD1_INS	unknown
NEUROG3	NEUROD1	NEUROG3_NEUROD1	unknown
NEUROG3	VSX2	NEUROG3_VSX2	unknown
NF1	AFP	NF1_AFP	unknown
NF1	DDB1	NF1_DDB1	unknown
NF1	DDB2	NF1_DDB2	unknown
NF1	FOS	NF1_FOS	unknown
NF1	GNRH1	NF1_GNRH1	unknown
NF1	HSD11B2	NF1_HSD11B2	unknown
NF1	MBP	NF1_MBP	unknown
NF1	MSH2	NF1_MSH2	unknown
NF1	MYC	NF1_MYC	unknown
NF1	PLAT	NF1_PLAT	unknown
NF1	PPP2R2D	NF1_PPP2R2D	unknown
NF1	SFTPB	NF1_SFTPB	unknown
NF1	SP3	NF1_SP3	unknown
NF1	TP53	NF1_TP53	unknown
